'seasonal', 'uid', 'independent', 'matrix_criteria_size', 'studied_sex_id', 'class_author', 'matrix_fec', 'n_intervals', 'class_organized', 'survival_issue', 'matrix_start_month', 'class_number', 'id', 'matrix_start_year', 'matrix_primitive', 'matrix_a_string', 'matrix_split', 'matrix_start_season_id', 'observations', 'matrix_end_month', 'matrix_end_year', 'matrix_dimension', 'matrix_ergodic', '_sa_instance_state', 'matrix_criteria_ontogeny', 'matrix_criteria_age', 'treatment_id', 'matrix_composition_id', 'matrix_irreducible', 'matrix_u_string', 'captivity_id', 'matrix_lambda', 'matrix_c_string', 'matrix_difficulty', 'matrix_end_season_id', 'non_independence_author', 'population_id', 'matrix_f_string', 'independence_origin', 'matrix_complete', 'non_independence'one, None, None, u'DBH; stem height', None, None, None, None, None, None, None, None, 1L, None, None, None, None, None, None, None, None, None, None, <sqlalchemy.orm.state.InstanceState object at 0x05964090>, False, False, 1L, None, None, None, None, None, None, None, None, None, 1L, None, None, None, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 1.0845, None, u'c(|1|2|3|4|5|)', 394L, 2006L, True, u'[0.08 0 0 0 4.392;0.31 0 0 0 2.01;0 0.833 0.823 0.342 0.2485;0 0 0.195 0.367 0.2475;0 0 0.0665 0.4695 0.6785]', u'Divided', None, u'Open habitat; Survival rates higher than 1 are possible because of rounding', None, 2008L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A04D0>, False, False, 26L, 2L, True, u'[0.08 0 0 0 0;0.31 0 0 0 0;0 0.833 0.823 0 0;0 0 0.195 0.367 0;0 0 0.0665 0.4695 0.6785]', 1L, 1.41178, u'[0 0 0 0 0;0 0 0 0 2.01;0 0 0 0.342 0.2485;0 0 0 0 0.2475;0 0 0 0 0]', None, None, None, 163L, u'[0 0 0 0 4.392;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 0.738, None, u'c(|1|2|3|4|5|)', 395L, 2006L, True, u'[0.61 0 0 0 10.3;0.08 0 0 0 0;0 0.558 0.496 0.217 0.072;0 0 0.212 0.385 0.626;0 0 0.03 0.333 0.045]', u'Divided', None, u'Forest habitat; Survival rates higher than 1 are possible because of rounding', None, 2007L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0530>, False, False, 26L, 1L, True, u'[0.61 0 0 0 0;0.08 0 0 0 0;0 0.558 0.496 0 0;0 0 0.212 0.385 0;0 0 0.03 0.333 0.045]', 1L, 0.978055, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0.217 0.072;0 0 0 0 0.626;0 0 0 0 0]', None, None, None, 165L, u'[0 0 0 0 10.3;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 0.969, None, u'c(|1|2|3|4|5|)', 396L, 2006L, True, u'[0.39 0 0 0 1.2765;0.07 0 0 0 0.4235;0 0.615 0.773 0.3625 0.215;0 0 0.1775 0.55 0.719;0 0 0.0185 0.158 0.1245]', u'Divided', None, u'Forest habitat; Survival rates higher than 1 are possible because of rounding', None, 2008L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0590>, False, False, 26L, 2L, True, u'[0.39 0 0 0 0;0.07 0 0 0 0;0 0.615 0.773 0 0;0 0 0.1775 0.55 0;0 0 0.0185 0.158 0.1245]', 1L, 1.0315, u'[0 0 0 0 0;0 0 0 0 0.4235;0 0 0 0.3625 0.215;0 0 0 0 0.719;0 0 0 0 0]', None, None, None, 166L, u'[0 0 0 0 1.2765;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 1.257, None, u'c(|1|2|3|4|5|)', 397L, 2007L, True, u'[0.65 0 0 0 10.917;0.04 0 0 0 5.044;0 1 0.938 0.333 0.339;0 0 0.203 0.191 0.123;0 0 0.116 0.8 0.882]', u'Divided', None, u'Open habitat; Survival rates higher than 1 are possible because of rounding', None, 2008L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A05F0>, False, False, 26L, 1L, True, u'[0.65 0 0 0 0;0.04 0 0 0 0;0 1 0.938 0 0;0 0 0.203 0.191 0;0 0 0.116 0.8 0.882]', 1L, 1.81279, u'[0 0 0 0 0;0 0 0 0 5.044;0 0 0 0.333 0.339;0 0 0 0 0.123;0 0 0 0 0]', None, None, None, 164L, u'[0 0 0 0 10.917;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 0.91, None, u'c(|1|2|3|4|5|)', 398L, 2007L, True, u'[0.39 0 0 0 0.952;0.07 0 0 0 0.748;0 0.615 0.728 0.409 0.122;0 0 0.182 0.566 0.711;0 0 0 0.075 0.158]', u'Divided', None, u'Forest habitat; Survival rates higher than 1 are possible because of rounding', None, 2008L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0650>, False, False, 26L, 1L, True, u'[0.39 0 0 0 0;0.07 0 0 0 0;0 0.615 0.728 0 0;0 0 0.182 0.566 0;0 0 0 0.075 0.158]', 1L, 0.976034, u'[0 0 0 0 0;0 0 0 0 0.748;0 0 0 0.409 0.122;0 0 0 0 0.711;0 0 0 0 0]', None, None, None, 166L, u'[0 0 0 0 0.952;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 0.99175, None, u'c(|1|2|3|4|5|)', 399L, 2006L, True, u'[0.383333333333333 0 0 0 5.79966666666667;0.21 0 0 0 1.42883333333333;0 0.723166666666667 0.745333333333333 0.31775 0.27275;0 0 0.188333333333333 0.354083333333333 0.37925;0 0 0.0580833333333333 0.4065 0.425]', u'Divided', None, u'Open habitat; Survival rates higher than 1 are possible because of rounding', None, 2008L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A06B0>, False, False, 26L, 2L, True, u'[0.383333333333333 0 0 0 0;0.21 0 0 0 0;0 0.723166666666667 0.745333333333333 0 0;0 0 0.188333333333333 0.354083333333333 0;0 0 0.0580833333333333 0.4065 0.425]', 1L, 1.25448, u'[0 0 0 0 0;0 0 0 0 1.42883333333333;0 0 0 0.31775 0.27275;0 0 0 0 0.37925;0 0 0 0 0]', None, None, None, 168L, u'[0 0 0 0 5.79966666666667;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 1.04917, None, u'c(|1|2|3|4|5|)', 400L, 2006L, True, u'[0.25 0 0 0 8.13316666666667;0.346666666666667 0 0 0 1.7405;0 0.888666666666667 0.794166666666667 0.325333333333333 0.266;0 0 0.171833333333333 0.276833333333333 0.2275;0 0 0.0831666666666667 0.550833333333333 0.6725]', u'Divided', None, u'Open habitat; Survival rates higher than 1 are possible because of rounding', None, 2008L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0710>, False, False, 26L, 2L, True, u'[0.25 0 0 0 0;0.346666666666667 0 0 0 0;0 0.888666666666667 0.794166666666667 0 0;0 0 0.171833333333333 0.276833333333333 0;0 0 0.0831666666666667 0.550833333333333 0.6725]', 1L, 1.47766, u'[0 0 0 0 0;0 0 0 0 1.7405;0 0 0 0.325333333333333 0.266;0 0 0 0 0.2275;0 0 0 0 0]', None, None, None, 169L, u'[0 0 0 0 8.13316666666667;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 0.934333, None, u'c(|1|2|3|4|5|)', 401L, 2006L, True, u'[0.516666666666667 0 0 0 3.46616666666667;0.0733333333333333 0 0 0 1.11716666666667;0 0.557666666666667 0.6965 0.310166666666667 0.2795;0 0 0.204833333333333 0.431333333333333 0.531;0 0 0.033 0.262166666666667 0.1775]', u'Divided', None, u'Forest habitat; Survival rates higher than 1 are possible because of rounding', None, 2008L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0770>, False, False, 26L, 2L, True, u'[0.516666666666667 0 0 0 0;0.0733333333333333 0 0 0 0;0 0.557666666666667 0.6965 0 0;0 0 0.204833333333333 0.431333333333333 0;0 0 0.033 0.262166666666667 0.1775]', 1L, 1.05293, u'[0 0 0 0 0;0 0 0 0 1.11716666666667;0 0 0 0.310166666666667 0.2795;0 0 0 0 0.531;0 0 0 0 0]', None, None, None, 170L, u'[0 0 0 0 3.46616666666667;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 1.091, None, u'c(|1|2|3|4|5|)', 402L, 2006L, True, u'[0.08 0 0 0 5.096;0.31 0 0 0 1.306;0 0.833 0.823 0.395 0.295;0 0 0.237 0.421 0.306;0 0 0.031 0.368 0.583]', u'Divided', None, u'Open habitat; Survival rates higher than 1 are possible because of rounding', None, 2007L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A07D0>, False, False, 26L, 1L, True, u'[0.08 0 0 0 0;0.31 0 0 0 0;0 0.833 0.823 0 0;0 0 0.237 0.421 0;0 0 0.031 0.368 0.583]', 1L, 1.33426, u'[0 0 0 0 0;0 0 0 0 1.306;0 0 0 0.395 0.295;0 0 0 0 0.306;0 0 0 0 0]', None, None, None, 163L, u'[0 0 0 0 5.096;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of leaves', 5L, u'c(|Seed|Seedling|Small vegetative (< 7 leaves)|Large vegetative (___ 7 leaves)|Flowering|)', True, None, u'c(|prop|active|active|active|active|)', 1.086, None, u'c(|1|2|3|4|5|)', 403L, 2006L, True, u'[0.02 0 0 0 6.663;0.69 0 0 0 0.595;0 0.833 0.872 0.431 0.273;0 0 0.148 0.279 0.325;0 0 0.066 0.471 0.553]', u'Divided', None, u'Open habitat; Survival rates higher than 1 are possible because of rounding', None, 2007L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0830>, False, False, 26L, 1L, True, u'[0.02 0 0 0 0;0.69 0 0 0 0;0 0.833 0.872 0 0;0 0 0.148 0.279 0;0 0 0.066 0.471 0.553]', 1L, 1.40857, u'[0 0 0 0 0;0 0 0 0 0.595;0 0 0 0.431 0.273;0 0 0 0 0.325;0 0 0 0 0]', None, None, None, 162L, u'[0 0 0 0 6.663;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Plant height', 5L, u'c(|R: Rosette|SF: Small flowering|)', True, None, u'c(|active|active|)', 1.0, None, u'c(|1|2|)', 404L, 1997L, True, u'[0 22.941738;1 320.472262]', u'Divided', None, None, None, 1999L, 2L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0890>, False, False, 5L, 2L, True, u'[0 0;1 1]', 1L, 320.544, u'[0 0;0 0]', None, None, None, 38L, u'[0 22.941738;0 319.472262]', None, True, Non
alse, None, None, u'Plant height', 5L, u'c(|R: Rosette|SF: Small flowering|)', True, None, u'c(|active|active|)', 1.0, None, u'c(|1|2|)', 405L, 1997L, True, u'[0 35.66376;0.844 15.49624]', u'Divided', None, u'Competition with presown of Lomatium multiflorum and Festuca rubra', None, 1999L, 2L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A08F0>, False, False, 5L, 2L, True, u'[0 0;0.844 1]', 1L, 17.242, u'[0 0;0 0]', None, None, None, 38L, u'[0 35.66376;0 14.49624]', None, True, Non
one, None, None, u'No', None, None, None, None, None, None, None, None, 406L, None, None, None, None, None, None, None, None, None, None, <sqlalchemy.orm.state.InstanceState object at 0x050A0950>, True, False, 1L, None, None, None, None, None, None, None, None, None, 171L, None, None, None, Non
alse, None, None, u'No', 5L, u'c(|Seeds|Seedlings|Vegetatives|Flowering plants|)', True, None, u'c(|prop|active|active|active|)', 0.5785, None, u'c(|1|2|3|4|)', 407L, 1986L, True, u'[0.1 0 0 25.825;0.175 0 0 6.175;0 0.1075 0.2045 0;0 0.1495 0.374 0.175]', u'Divided', None, None, None, 1988L, 4L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A09B0>, True, True, 27L, 2L, True, u'[0.1 0 0 0;0.175 0 0 0;0 0.1075 0.2045 0;0 0.1495 0.374 0.175]', 1L, 1.41547, u'[0 0 0 0;0 0 0 0;0 0 0 0;0 0 0 0]', None, None, None, 172L, u'[0 0 0 25.825;0 0 0 6.175;0 0 0 0;0 0 0 0]', None, True, Non
alse, None, None, u'No', 5L, u'c(|Seed|Seedling|Repro in 1st year|No-rep. 1st year|1st repro in year 2|2nd repro in year 2|)', True, None, u'c(|prop|active|active|active|active|active|)', 0.72, None, u'c(|1|2|3|4|5|6|)', 408L, None, True, u'[0.29 0.42 0.58 0.52 0.23 0.16;0.25 0 0 0 0 0;0 0.42 0 0 0 0;0 0.3 0 0 0 0;0 0 0 0.52 0 0;0 0 0.58 0 0 0]', u'Indivisible', None, None, None, None, 6L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0A10>, True, True, 3L, 2L, True, u'[0.29 0 0 0 0 0;0.25 0 0 0 0 0;0 0.42 0 0 0 0;0 0.3 0 0 0 0;0 0 0 0.52 0 0;0 0 0.58 0 0 0]', 1L, 0.699231, u'[0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', None, None, None, 173L, u'[0 0.42 0.58 0.52 0.23 0.16;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', None, True, Non
alse, None, None, u'No', 5L, u'c(|Seed|Seedling|Repro in 1st year|No-rep. 1st year|1st repro in year 2|2nd repro in year 2|)', True, None, u'c(|prop|active|active|active|active|active|)', 0.77, None, u'c(|1|2|3|4|5|6|)', 409L, None, True, u'[0.42 0.47 0.74 0.47 0.12 0.06;0.15 0 0 0 0 0;0 0.47 0 0 0 0;0 0.3 0 0 0 0;0 0 0 0.47 0 0;0 0 0.74 0 0 0]', u'Indivisible', None, None, None, None, 6L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0A70>, True, True, 3L, 2L, True, u'[0.42 0 0 0 0 0;0.15 0 0 0 0 0;0 0.47 0 0 0 0;0 0.3 0 0 0 0;0 0 0 0.47 0 0;0 0 0.74 0 0 0]', 1L, 0.692058, u'[0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', None, None, None, 173L, u'[0 0.47 0.74 0.47 0.12 0.06;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', None, True, Non
alse, None, None, u'No', 5L, u'c(|Seed|Seedling|Repro in 1st year|No-rep. 1st year|1st repro in year 2|2nd repro in year 2|)', True, None, u'c(|prop|active|active|active|active|active|)', 0.84, None, u'c(|1|2|3|4|5|6|)', 410L, None, True, u'[0.34 0.4 0.84 0.84 0.5 0.5;0.33 0 0 0 0 0;0 0.4 0 0 0 0;0 0.1 0 0 0 0;0 0 0 0.84 0 0;0 0 0.84 0 0 0]', u'Indivisible', None, None, None, None, 6L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0AD0>, True, True, 3L, 2L, True, u'[0.34 0 0 0 0 0;0.33 0 0 0 0 0;0 0.4 0 0 0 0;0 0.1 0 0 0 0;0 0 0 0.84 0 0;0 0 0.84 0 0 0]', 1L, 0.825962, u'[0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', None, None, None, 173L, u'[0 0.4 0.84 0.84 0.5 0.5;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', None, True, Non
alse, None, None, u'No', 5L, u'c(|Seed|Seedling|Repro in 1st year|No-rep. 1st year|1st repro in year 2|2nd repro in year 2|)', True, None, u'c(|prop|active|active|active|active|active|)', 0.7, None, u'c(|1|2|3|4|5|6|)', 411L, None, True, u'[0.4 0.5 0.7 0.7 0.48 0.32;0.15 0 0 0 0 0;0 0.5 0 0 0 0;0 0.17 0 0 0 0;0 0 0 0.7 0 0;0 0 0.7 0 0 0]', u'Indivisible', None, None, None, None, 6L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0B30>, True, True, 3L, 2L, True, u'[0.4 0 0 0 0 0;0.15 0 0 0 0 0;0 0.5 0 0 0 0;0 0.17 0 0 0 0;0 0 0 0.7 0 0;0 0 0.7 0 0 0]', 1L, 0.713306, u'[0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', None, None, None, 173L, u'[0 0.5 0.7 0.7 0.48 0.32;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0;0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of shoots', 5L, u'c(|Seedling|Adult stage 1 (1 shoot)|Adult stage 2 (2 or 2-5 shoots)|Adult stage 3 (large Individuals with > 2 shoots)|Adult stage 4 (large Individuals with > 2 shoots)|)', True, None, u'c(|active|active|active|active|active|)', 0.938, None, u'c(|1|2|3|4|5|)', 412L, 2004L, True, u'[0.0435 0.0025 0.055 0.1915 1.0115;0.447 0.3895 0.078 0.0175 0.008;0.078 0.3415 0.5045 0.096 0.0315;0 0.015 0.243 0.386 0.1215;0 0 0.06 0.3865 0.777]', u'Divided', None, u'Stage desription of stage 4 and 5 is not clearly seperated in paper', None, 2006L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0B90>, False, False, 1L, 2L, True, u'[0.0435 0 0 0 0;0.447 0.3895 0.078 0.0175 0.008;0.078 0.3415 0.5045 0.096 0.0315;0 0.015 0.243 0.386 0.1215;0 0 0.06 0.3865 0.777]', 1L, 1.04314, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, None, 174L, u'[0 0.0025 0.055 0.1915 1.0115;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of shoots', 5L, u'c(|Seedling|Adult stage 1 (1 shoot)|Adult stage 2 (2 or 2-5 shoots)|Adult stage 3 (large Individuals with > 2 shoots)|Adult stage 4 (large Individuals with > 2 shoots)|)', True, None, u'c(|active|active|active|active|active|)', 0.92075, None, u'c(|1|2|3|4|5|)', 413L, 2004L, True, u'[0.09325 0.01375 0.093 0.2685 1.077;0.39025 0.336 0.0905 0.02075 0.004;0.0755 0.35925 0.50675 0.189 0.038;0.00725 0.01875 0.20825 0.379 0.16925;0.00225 0 0.05 0.2795 0.7095]', u'Divided', None, u'Stage desription of stage 4 and 5 is not clearly seperated in paper', None, 2006L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0BF0>, False, False, 1L, 2L, True, u'[0.09325 0 0 0 0;0.39025 0.336 0.0905 0.02075 0.004;0.0755 0.35925 0.50675 0.189 0.038;0.00725 0.01875 0.20825 0.379 0.16925;0.00225 0 0.05 0.2795 0.7095]', 1L, 1.00723, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, None, 175L, u'[0 0.01375 0.093 0.2685 1.077;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of shoots', 5L, u'c(|Seedling|Adult stage 1 (1 shoot)|Adult stage 2 (2 or 2-5 shoots)|Adult stage 3 (large Individuals with > 2 shoots)|Adult stage 4 (large Individuals with > 2 shoots)|)', True, None, u'c(|active|active|active|active|active|)', 0.925, None, u'c(|1|2|3|4|5|)', 414L, 2005L, True, u'[0.008 0 0.077 0.193 1.21;0.49 0.414 0.116 0.025 0.016;0.111 0.314 0.541 0.124 0.058;0 0.03 0.21 0.461 0.169;0 0 0.017 0.298 0.682]', u'Divided', None, u'Stage desription of stage 4 and 5 is not clearly seperated in paper', None, 2006L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0C50>, False, False, 1L, 1L, True, u'[0.008 0 0 0 0;0.49 0.414 0.116 0.025 0.016;0.111 0.314 0.541 0.124 0.058;0 0.03 0.21 0.461 0.169;0 0 0.017 0.298 0.682]', 1L, 1.02592, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, None, 174L, u'[0 0 0.077 0.193 1.21;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of shoots', 5L, u'c(|Seedling|Adult stage 1 (1 shoot)|Adult stage 2 (2 or 2-5 shoots)|Adult stage 3 (large Individuals with > 2 shoots)|Adult stage 4 (large Individuals with > 2 shoots)|)', True, None, u'c(|active|active|active|active|active|)', 0.951, None, u'c(|1|2|3|4|5|)', 415L, 2004L, True, u'[0.079 0.005 0.033 0.19 0.813;0.404 0.365 0.04 0.01 0;0.045 0.369 0.468 0.068 0.005;0 0 0.276 0.311 0.074;0 0 0.103 0.475 0.872]', u'Divided', None, u'Stage desription of stage 4 and 5 is not clearly seperated in paper', None, 2005L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0CB0>, False, False, 1L, 1L, True, u'[0.079 0 0 0 0;0.404 0.365 0.04 0.01 0;0.045 0.369 0.468 0.068 0.005;0 0 0.276 0.311 0.074;0 0 0.103 0.475 0.872]', 1L, 1.05103, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, None, 174L, u'[0 0.005 0.033 0.19 0.813;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of shoots', 5L, u'c(|Seedling|Adult stage 1 (1 shoot)|Adult stage 2 (2 or 2-5 shoots)|Adult stage 3 (large Individuals with > 2 shoots)|Adult stage 4 (large Individuals with > 2 shoots)|)', True, None, u'c(|active|active|active|active|active|)', 0.972, None, u'c(|1|2|3|4|5|)', 416L, 2005L, True, u'[0.042 0.019 0.152 0.464 1.813;0.428 0.318 0.062 0.022 0;0.074 0.423 0.565 0.335 0.028;0.009 0.045 0.219 0.394 0.267;0.009 0 0.052 0.208 0.677]', u'Divided', None, u'Stage desription of stage 4 and 5 is not clearly seperated in paper', None, 2006L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0D10>, False, False, 1L, 1L, True, u'[0.042 0 0 0 0;0.428 0.318 0.062 0.022 0;0.074 0.423 0.565 0.335 0.028;0.009 0.045 0.219 0.394 0.267;0.009 0 0.052 0.208 0.677]', 1L, 1.10468, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, None, 176L, u'[0 0.019 0.152 0.464 1.813;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of shoots', 5L, u'c(|Seedling|Adult stage 1 (1 shoot)|Adult stage 2 (2 or 2-5 shoots)|Adult stage 3 (large Individuals with > 2 shoots)|Adult stage 4 (large Individuals with > 2 shoots)|)', True, None, u'c(|active|active|active|active|active|)', 0.835, None, u'c(|1|2|3|4|5|)', 417L, 2004L, True, u'[0.244 0.031 0.11 0.227 0.472;0.239 0.247 0.144 0.026 0;0.072 0.331 0.453 0.229 0.061;0.02 0 0.128 0.35 0.167;0 0 0.028 0.137 0.607]', u'Divided', None, u'Stage desription of stage 4 and 5 is not clearly seperated in paper', None, 2005L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0D70>, False, False, 1L, 1L, True, u'[0.244 0 0 0 0;0.239 0.247 0.144 0.026 0;0.072 0.331 0.453 0.229 0.061;0.02 0 0.128 0.35 0.167;0 0 0.028 0.137 0.607]', 1L, 0.823217, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, None, 176L, u'[0 0.031 0.11 0.227 0.472;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
alse, None, None, u'Number of shoots', 5L, u'c(|Seedling|Adult stage 1 (1 shoot)|Adult stage 2 (2 or 2-5 shoots)|Adult stage 3 (large Individuals with > 2 shoots)|Adult stage 4 (large Individuals with > 2 shoots)|)', True, None, u'c(|active|active|active|active|active|)', 0.9035, None, u'c(|1|2|3|4|5|)', 418L, 2004L, True, u'[0.143 0.025 0.131 0.3455 1.1425;0.3335 0.2825 0.103 0.024 0;0.073 0.377 0.509 0.282 0.0445;0.0145 0.0225 0.1735 0.372 0.217;0.0045 0 0.04 0.1725 0.642]', u'Divided', None, u'Stage desription of stage 4 and 5 is not clearly seperated in paper', None, 2006L, 5L, True, <sqlalchemy.orm.state.InstanceState object at 0x050A0DD0>, False, False, 1L, 2L, True, u'[0.143 0 0 0 0;0.3335 0.2825 0.103 0.024 0;0.073 0.377 0.509 0.282 0.0445;0.0145 0.0225 0.1735 0.372 0.217;0.0045 0 0.04 0.1725 0.642]', 1L, 0.965177, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, None, 176L, u'[0 0.025 0.131 0.3455 1.1425;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, True, Non
